Date,S&P500_Close,GDP,Unemployment_Rate,Interest_Rate,SMA_20,EMA_20,MA_20,SD_20,Upper_BB,Lower_BB
2011-12-09,1255.18994140625,15842.259,8.5,2.07,1221.5605041503907,1231.3542130583537,1221.5605041503907,35.74095966213567,1293.042423474662,1150.0785848261194
2011-12-12,1236.469970703125,15842.259,8.5,2.03,1220.7950012207032,1231.8414280721415,1220.7950012207032,35.21980629369216,1291.2346138080875,1150.3553886333189
2011-12-13,1225.72998046875,15842.259,8.5,1.96,1219.1909973144532,1231.259385443247,1219.1909973144532,34.15987437512514,1287.5107460647034,1150.871248564203
2011-12-14,1211.8199462890625,15842.259,8.5,1.92,1217.9364929199219,1229.4080102857056,1217.9364929199219,33.934872476113654,1285.8062378721493,1150.0667479676945
2011-12-15,1215.75,15842.259,8.5,1.92,1217.9174926757812,1228.1072474013527,1217.9174926757812,33.93604353199748,1285.7895797397762,1150.0454056117862
2011-12-16,1219.6600341796875,15842.259,8.5,1.86,1218.1179931640625,1227.3027509040512,1218.1179931640625,33.933787688725,1285.9855685415125,1150.2504177866124
2011-12-19,1205.3499755859375,15842.259,8.5,1.82,1218.7364929199218,1225.2120103975642,1218.7364929199218,33.56218795233662,1285.8608688245952,1151.6121170152485
2011-12-20,1241.300048828125,15842.259,8.5,1.94,1221.3994934082032,1226.744204533808,1221.3994934082032,33.10827459508005,1287.6160425983633,1155.182944218043
2011-12-21,1243.719970703125,15842.259,8.5,1.98,1225.4959899902344,1228.360944168981,1225.4959899902344,30.293555038854155,1286.0831000679427,1164.9088799125261
2011-12-22,1254.0,15842.259,8.5,1.97,1230.1064880371093,1230.8027590100303,1230.1064880371093,26.916231279143343,1283.938950595396,1176.2740254788228
2011-12-23,1265.3299560546875,15842.259,8.5,2.03,1235.4394836425781,1234.0910634904737,1235.4394836425781,22.16433471204037,1279.768153066659,1191.1108142184974
2011-12-26,1265.3299560546875,15842.259,8.5,2.03,1239.0784790039063,1237.066196115637,1239.0784790039063,20.67669411227601,1280.4318672284583,1197.7250907793543
2011-12-27,1265.4300537109375,15842.259,8.5,2.02,1242.5904846191406,1239.767515886618,1242.5904846191406,18.700557263143722,1279.9915991454282,1205.189370092853
2011-12-28,1249.6400146484375,15842.259,8.5,1.93,1242.7244873046875,1240.7077538639342,1242.7244873046875,18.743069474275437,1280.2106262532384,1205.2383483561366
2011-12-29,1263.02001953125,15842.259,8.5,1.91,1243.6464904785157,1242.8327315465356,1243.6464904785157,19.284865186623925,1282.2162208517636,1205.0767601052678
2011-12-30,1257.5999755859375,15842.259,8.5,1.89,1244.3124877929688,1244.2391357407644,1244.3124877929688,19.536257529352365,1283.3850028516736,1205.239972734264
2012-01-01,1257.5999755859375,16068.805,8.3,1.89,1244.3384887695313,1245.5115966783999,1244.3384887695313,19.554481747467854,1283.447452264467,1205.2295252745955
2012-01-02,1257.5999755859375,16068.805,8.3,1.89,1244.294989013672,1246.6628708600701,1244.294989013672,19.522332391656448,1283.3396537969847,1205.2503242303592
2012-01-03,1277.06005859375,16068.805,8.3,1.97,1245.0974914550782,1249.5578411204206,1245.0974914550782,20.54851184351167,1286.1945151421014,1204.000467768055
2012-01-04,1277.300048828125,16068.805,8.3,2.0,1247.2449951171875,1252.199956140202,1247.2449951171875,21.58440665839834,1290.4138084339843,1204.0761818003907
2012-01-05,1281.06005859375,16068.805,8.3,2.02,1248.5385009765625,1254.9485373262542,1248.5385009765625,22.82510022267738,1294.1887014219174,1202.8883005312077
2012-01-06,1277.81005859375,16068.805,8.3,1.98,1250.6055053710938,1257.1258250660158,1250.6055053710938,23.53546408291457,1297.676433536923,1203.5345772052647
2012-01-09,1280.699951171875,16068.805,8.3,1.98,1253.35400390625,1259.3709799332405,1253.35400390625,23.686818860973354,1300.7276416281968,1205.9803661843032
2012-01-10,1292.0799560546875,16068.805,8.3,2.0,1257.3670043945312,1262.4861205162354,1257.3670043945312,23.070578593997574,1303.5081615825263,1211.2258472065362
2012-01-11,1292.47998046875,16068.805,8.3,1.93,1261.2035034179687,1265.342678606951,1261.2035034179687,22.147058585083887,1305.4976205881364,1216.909386247801
2012-01-12,1295.5,16068.805,8.3,1.94,1264.9955017089844,1268.214804453908,1264.9955017089844,21.128873604519086,1307.2532489180226,1222.7377544999463
2012-01-13,1289.0899658203125,16068.805,8.3,1.89,1269.1825012207032,1270.2029150602323,1269.1825012207032,16.470854341777503,1302.1242099042581,1236.2407925371483
2012-01-16,1289.0899658203125,16068.805,8.3,1.89,1271.5719970703126,1272.0016817992876,1271.5719970703126,15.659491823553738,1302.89098071742,1240.2530134232052
2012-01-17,1293.6700439453125,16068.805,8.3,1.87,1274.0695007324218,1274.0653353370044,1274.0695007324218,14.95081728333355,1303.971135299089,1244.1678661657547
2012-01-18,1308.0400390625,16068.805,8.3,1.92,1276.771502685547,1277.3010214060992,1276.771502685547,15.98059371640187,1308.7326901183505,1244.8103152527433
2012-01-19,1314.5,16068.805,8.3,2.01,1279.2300048828124,1280.843781272185,1279.2300048828124,17.805756009410384,1314.8415169016332,1243.6184928639916
2012-01-20,1315.3800048828125,16068.805,8.3,2.05,1281.7325073242187,1284.1329454255779,1281.7325073242187,19.21103680516266,1320.154580934544,1243.3104337138934
2012-01-23,1316.0,16068.805,8.3,2.09,1284.261004638672,1287.1679030040941,1284.261004638672,20.25214719551102,1324.765299029694,1243.7567102476498
2012-01-24,1314.6500244140625,16068.805,8.3,2.08,1287.5115051269531,1289.7852479002815,1287.5115051269531,19.6098852100329,1326.7312755470189,1248.2917347068874
2012-01-25,1326.06005859375,16068.805,8.3,2.01,1290.663507080078,1293.23999177585,1290.663507080078,20.511691329208947,1331.686889738496,1249.6401244216602
2012-01-26,1318.4300537109375,16068.805,8.3,1.96,1293.705010986328,1295.6390452934775,1293.705010986328,19.850267423910875,1333.4055458341497,1254.0044761385063
2012-01-27,1316.3299560546875,16068.805,8.3,1.93,1296.6415100097656,1297.6096082231165,1296.6415100097656,18.528048789540442,1333.6976075888465,1259.5854124306848
2012-01-30,1313.010009765625,16068.805,8.3,1.87,1299.41201171875,1299.0763131319268,1299.41201171875,16.403876349822077,1332.219764418394,1266.6042590191057
2012-01-31,1312.4100341796875,16068.805,8.3,1.83,1301.179510498047,1300.3461913269516,1301.179510498047,15.76056665993207,1332.7006438179112,1269.6583771781827
2012-02-01,1324.0899658203125,16068.805,8.3,1.87,1303.5190063476562,1302.607503183462,1303.5190063476562,15.49993077102069,1334.5188678896975,1272.5191448056148
2012-02-02,1325.5400390625,16068.805,8.3,1.86,1305.7430053710937,1304.791554219561,1305.7430053710937,15.29758725164555,1336.3381798743847,1275.1478308678027
2012-02-03,1344.9000244140625,16068.805,8.3,1.97,1309.0975036621094,1308.6114085237994,1309.0975036621094,16.180359744372623,1341.4582231508546,1276.7367841733642
2012-02-06,1344.3299560546875,16068.805,8.3,1.93,1312.27900390625,1312.0131749553125,1312.27900390625,16.55412593788356,1345.387255782017,1279.1707520304828
2012-02-07,1347.050048828125,16068.805,8.3,2.0,1315.0275085449218,1315.3500200860565,1315.0275085449218,17.556946595896136,1350.1414017367142,1279.9136153531294
2012-02-08,1349.9599609375,16068.805,8.3,2.01,1317.9015075683594,1318.646204929051,1317.9015075683594,18.35808856827366,1354.6176847049067,1281.1853304318122
2012-02-09,1351.949951171875,16068.805,8.3,2.04,1320.7240051269532,1321.8179902855104,1320.7240051269532,19.058784440793204,1358.8415740085397,1282.6064362453667
2012-02-10,1342.6400146484375,16068.805,8.3,1.96,1323.4015075683594,1323.8010402248367,1323.4015075683594,18.11908947821026,1359.63968652478,1287.1633286119388
2012-02-13,1351.77001953125,16068.805,8.3,1.99,1326.5355102539063,1326.4647525397331,1326.5355102539063,17.27300568740955,1361.0815216287253,1291.9894988790873
2012-02-14,1350.5,16068.805,8.3,1.92,1329.3770080566405,1328.7538237264253,1329.3770080566405,16.224499800769802,1361.82600765818,1296.928008455101
2012-02-15,1343.22998046875,16068.805,8.3,1.93,1331.1365051269531,1330.1325053209325,1331.1365051269531,15.688036813047507,1362.512578753048,1299.7604315008582
2012-02-16,1358.0400390625,16068.805,8.3,1.99,1333.3135070800781,1332.7903656772723,1333.3135070800781,16.2681729430693,1365.8498529662168,1300.7771611939395
2012-02-17,1361.22998046875,16068.805,8.3,2.01,1335.606005859375,1335.4989004193178,1335.606005859375,16.82889673268143,1369.2637993247379,1301.9482123940122
2012-02-20,1361.22998046875,16068.805,8.3,2.01,1337.8675048828125,1337.9494794716445,1337.8675048828125,17.092516971361633,1372.0525388255357,1303.6824709400892
2012-02-21,1362.2099609375,16068.805,8.3,2.05,1340.2455017089844,1340.2600015160117,1340.2455017089844,17.00051853893539,1374.2465387868551,1306.2444646311137
2012-02-22,1357.6600341796875,16068.805,8.3,2.01,1341.8255004882812,1341.917147483981,1341.8255004882812,17.080993135194763,1375.9874867586707,1307.6635142178918
2012-02-23,1363.4599609375,16068.805,8.3,1.99,1344.0769958496094,1343.9688440033635,1344.0769958496094,16.800320368158054,1377.6776365859255,1310.4763551132933
2012-02-24,1365.739990234375,16068.805,8.3,1.98,1346.5474975585937,1346.0422865015553,1346.5474975585937,16.124652684033336,1378.7968029266603,1314.298192190527
2012-02-27,1367.5899658203125,16068.805,8.3,1.92,1349.2764953613282,1348.0944464366748,1349.2764953613282,14.706171032612081,1378.6888374265525,1319.864153296104
2012-02-28,1372.1800537109375,16068.805,8.3,1.94,1352.2649963378906,1350.3883137961284,1352.2649963378906,12.765026492326575,1377.7950493225437,1326.7349433532374
2012-02-29,1365.6800537109375,16068.805,8.3,1.98,1354.344500732422,1351.844669978491,1354.344500732422,11.22876188226628,1376.8020244969546,1331.8869769678893
2012-03-01,1374.0899658203125,16068.805,8.2,2.03,1356.7719970703124,1353.9632695824741,1356.7719970703124,9.83535080796072,1376.4426986862338,1337.101295454391
2012-03-02,1369.6300048828125,16068.805,8.2,1.99,1358.00849609375,1355.4553396110778,1358.00849609375,9.818764040168402,1377.6460241740867,1338.3709680134132
2012-03-05,1364.3299560546875,16068.805,8.2,2.0,1359.00849609375,1356.300541177136,1359.00849609375,9.360085516621666,1377.7286671269933,1340.2883250605066
2012-03-06,1343.3599853515625,16068.805,8.2,1.96,1358.823992919922,1355.068107288986,1358.823992919922,9.640384944573245,1378.1047628090685,1339.5432230307754
2012-03-07,1352.6300048828125,16068.805,8.2,1.98,1358.9574951171876,1354.8359070598267,1358.9574951171876,9.529017687807677,1378.015530492803,1339.8994597415722
2012-03-08,1365.9100341796875,16068.805,8.2,2.03,1359.655499267578,1355.8905858331468,1359.655499267578,9.499942701176893,1378.655384669932,1340.6556138652243
2012-03-09,1370.8699951171875,16068.805,8.2,2.04,1361.0669982910156,1357.3171962411507,1361.0669982910156,8.918109681873057,1378.9032176547616,1343.2307789272695
2012-03-12,1371.0899658203125,16068.805,8.2,2.04,1362.0329956054688,1358.6288885820234,1362.0329956054688,8.904416330242528,1379.8418282659538,1344.2241629449838
2012-03-13,1395.949951171875,16068.805,8.2,2.14,1364.3054931640625,1362.1832754953425,1364.3054931640625,11.287041842761495,1386.8795768495854,1341.7314094785395
2012-03-14,1394.280029296875,16068.805,8.2,2.29,1366.8579956054687,1365.2401091907266,1366.8579956054687,12.018711649107997,1390.8954189036847,1342.8205723072526
2012-03-15,1402.5999755859375,16068.805,8.2,2.29,1369.0859924316405,1368.7981917045563,1369.0859924316405,14.225611711138006,1397.5372158539165,1340.6347690093646
2012-03-16,1404.1700439453125,16068.805,8.2,2.31,1371.2329956054687,1372.1669395370093,1371.2329956054687,16.095069262370064,1403.4231341302088,1339.0428570807285
2012-03-19,1409.75,16068.805,8.2,2.39,1373.6589965820312,1375.7462786287228,1373.6589965820312,18.046378172257093,1409.7517529265454,1337.5662402375171
2012-03-20,1405.52001953125,16068.805,8.2,2.38,1375.8244995117188,1378.581873000392,1375.8244995117188,19.164138445760333,1414.1527764032396,1337.496222620198
2012-03-21,1402.8900146484375,16068.805,8.2,2.31,1378.0859985351562,1380.8969341097297,1378.0859985351562,19.57216955022725,1417.2303376356108,1338.9416594347017
2012-03-22,1392.780029296875,16068.805,8.2,2.29,1379.552001953125,1382.0286574608865,1379.552001953125,19.516978898199028,1418.585959749523,1340.518044156727
2012-03-23,1397.1099853515625,16068.805,8.2,2.25,1381.1205017089844,1383.4649744028557,1381.1205017089844,19.608864972332587,1420.3382316536497,1341.9027717643191
2012-03-26,1416.510009765625,16068.805,8.2,2.26,1383.56650390625,1386.6121206278813,1383.56650390625,20.84444576864259,1425.2553954435352,1341.877612368965
2012-03-27,1412.52001953125,16068.805,8.2,2.2,1385.5835021972657,1389.0795395710593,1385.5835021972657,21.62189027900959,1428.8272827552848,1342.3397216392466
2012-03-28,1405.5400390625,16068.805,8.2,2.21,1387.5765014648437,1390.6472061892919,1387.5765014648437,21.52757329310113,1430.6316480510459,1344.5213548786414
2012-03-29,1403.280029296875,16068.805,8.2,2.18,1389.0360046386718,1391.850332199538,1389.0360046386718,21.55458551567533,1432.1451756700224,1345.9268336073212
2012-03-30,1408.469970703125,16068.805,8.2,2.23,1390.9780029296876,1393.4331549141652,1390.9780029296876,21.463631469758003,1433.9052658692035,1348.0507399901717
2012-04-01,1408.469970703125,16207.115,8.2,2.23,1393.1850036621095,1394.8652326083518,1393.1850036621095,20.83960744553807,1434.8642185531855,1351.5057887710334
2012-04-02,1419.0400390625,16207.115,8.2,2.22,1396.9690063476562,1397.1675951277946,1396.9690063476562,17.99279447975373,1432.9545953071636,1360.9834173881488
2012-04-03,1413.3800048828125,16207.115,8.2,2.3,1400.0065063476563,1398.711634152082,1400.0065063476563,14.991081748200791,1429.988669844058,1370.0243428512547
2012-04-04,1398.9599609375,16207.115,8.2,2.25,1401.659002685547,1398.735284322122,1401.659002685547,12.677848621456828,1427.0146999284607,1376.3033054426332
2012-04-05,1398.0799560546875,16207.115,8.2,2.19,1403.0195007324219,1398.6728721061759,1403.0195007324219,10.467132912455297,1423.9537665573325,1382.0852349075112
2012-04-06,1398.0799560546875,16207.115,8.2,2.07,1404.3690002441406,1398.616403910796,1404.3690002441406,7.434406074780918,1419.2378123937024,1389.5001880945788
2012-04-09,1382.199951171875,16207.115,8.2,2.06,1403.6815002441406,1397.052932221375,1403.6815002441406,8.769776761539255,1421.221053767219,1386.1419467210621
2012-04-10,1358.5899658203125,16207.115,8.2,2.01,1401.8969970703124,1393.3897925641309,1401.8969970703124,13.263405321395101,1428.4238077131026,1375.3701864275222
2012-04-11,1368.7099609375,16207.115,8.2,2.05,1400.2024963378906,1391.0393324092136,1400.2024963378906,15.193314020381429,1430.5891243786534,1369.8158682971277
2012-04-12,1387.5699462890625,16207.115,8.2,2.08,1399.372491455078,1390.7089146834849,1399.372491455078,15.416943434050781,1430.2063783231797,1368.5386045869764
2012-04-13,1370.260009765625,16207.115,8.2,2.02,1397.3979919433593,1388.761399929403,1397.3979919433593,16.508102782715426,1430.4141975087903,1364.3817863779284
2012-04-16,1369.5699462890625,16207.115,8.2,2.0,1395.60048828125,1386.9336424398468,1395.60048828125,17.50435148410506,1430.60919124946,1360.5917853130397
2012-04-17,1390.780029296875,16207.115,8.2,2.03,1394.9949890136718,1387.2999649976591,1394.9949890136718,17.448286206906246,1429.8915614274842,1360.0984165998593
2012-04-18,1385.1400146484375,16207.115,8.2,2.0,1394.61298828125,1387.0942554405906,1394.61298828125,17.582448068584903,1429.7778844184197,1359.4480921440802
2012-04-19,1376.9200439453125,16207.115,8.2,1.98,1393.6034912109376,1386.1252829172308,1393.6034912109376,18.006038051327767,1429.6155673135931,1357.591415108282
2012-04-20,1378.530029296875,16207.115,8.2,1.99,1391.7044921875,1385.401925429578,1391.7044921875,17.457478318790553,1426.619448825081,1356.7895355499188
2012-04-23,1366.93994140625,16207.115,8.2,1.96,1389.42548828125,1383.64364123688,1389.42548828125,17.57184808372813,1424.5691844487062,1354.2817921137937
2012-04-24,1371.969970703125,16207.115,8.2,2.0,1387.7469848632813,1382.5318630908082,1387.7469848632813,17.554870262949994,1422.8567253891813,1352.6372443373814
2012-04-25,1390.68994140625,16207.115,8.2,2.01,1387.11748046875,1383.308822930374,1387.11748046875,17.190505239221494,1421.498490947193,1352.7364699903071
2012-04-26,1399.97998046875,16207.115,8.2,1.98,1386.6929809570313,1384.8965522197432,1386.6929809570313,16.734249480043403,1420.1614799171182,1353.2244819969444
2012-04-27,1403.3599853515625,16207.115,8.2,1.96,1386.437481689453,1386.6549744227736,1386.437481689453,16.42032303534661,1419.2781277601464,1353.5968356187598
2012-04-30,1397.9100341796875,16207.115,8.2,1.95,1385.3809814453125,1387.726884875813,1385.3809814453125,14.813368821828162,1415.0077190889688,1355.7542438016562
2012-05-01,1405.8199462890625,16207.115,8.2,1.98,1385.002978515625,1389.450033581837,1385.002978515625,14.142564100339625,1413.2881067163044,1356.7178503149457
2012-05-02,1402.31005859375,16207.115,8.2,1.96,1385.1704833984375,1390.6747978686858,1385.1704833984375,14.335100043898224,1413.840683486234,1356.500283310641
2012-05-03,1391.5699462890625,16207.115,8.2,1.96,1384.8449829101562,1390.760050099198,1384.8449829101562,14.09850011016754,1413.0419831304912,1356.6479826898212
2012-05-04,1369.0999755859375,16207.115,8.2,1.91,1383.3959838867188,1388.6971858598397,1383.3959838867188,14.155778399606392,1411.7075406859317,1355.084427087506
2012-05-07,1369.5799560546875,16207.115,8.2,1.92,1382.7649841308594,1386.876497306968,1382.7649841308594,14.489241193380598,1411.7434665176206,1353.7865017440981
2012-05-08,1363.719970703125,16207.115,8.2,1.88,1383.021484375,1384.671113820888,1383.021484375,14.078332129611859,1411.1781486342238,1354.8648201157762
2012-05-09,1354.5799560546875,16207.115,8.2,1.87,1382.3149841308593,1381.805289271726,1382.3149841308593,15.148227712343619,1412.6114395555467,1352.018528706172
2012-05-10,1357.989990234375,16207.115,8.2,1.89,1380.835986328125,1379.537165553883,1380.835986328125,16.02670348027005,1412.8893932886651,1348.782579367585
2012-05-11,1353.3900146484375,16207.115,8.2,1.84,1379.9924865722655,1377.0469607057453,1379.9924865722655,17.025444594047425,1414.0433757603603,1345.9415973841708
2012-05-14,1338.3499755859375,16207.115,8.2,1.78,1378.4314880371094,1373.3615335514778,1378.4314880371094,19.309371266756113,1417.0502305706216,1339.8127455035972
2012-05-15,1330.6600341796875,16207.115,8.2,1.76,1375.42548828125,1369.2947240874978,1375.42548828125,21.804259841400263,1419.0340079640505,1331.8169685984494
2012-05-16,1324.800048828125,16207.115,8.2,1.76,1372.4084899902343,1365.0571359675575,1372.4084899902343,24.40837509514285,1421.2252401805201,1323.5917397999485
2012-05-17,1304.8599853515625,16207.115,8.2,1.7,1368.805487060547,1359.3240740041294,1368.805487060547,28.656238852742863,1426.1179647660326,1311.4930093550613
2012-05-18,1295.219970703125,16207.115,8.2,1.71,1364.6399841308594,1353.2189213087956,1364.6399841308594,32.907888736882526,1430.4557616046245,1298.8242066570942
2012-05-21,1315.989990234375,16207.115,8.2,1.75,1362.0924865722657,1349.6733088255173,1362.0924865722657,34.646630357686156,1431.385747287638,1292.7992258568934
2012-05-22,1316.6300048828125,16207.115,8.2,1.79,1359.32548828125,1346.5263274976408,1359.32548828125,35.99966218076869,1431.3248126427875,1287.3261639197126
2012-05-23,1318.8599853515625,16207.115,8.2,1.73,1355.7339904785156,1343.8914377694427,1355.7339904785156,36.28780333277265,1428.309597144061,1283.1583838129702
2012-05-24,1320.6800537109375,16207.115,8.2,1.77,1351.768994140625,1341.6808297638709,1351.768994140625,35.52311010354427,1422.8152143477134,1280.7227739335365
2012-05-25,1317.8199462890625,16207.115,8.2,1.75,1347.4919921875,1339.408364671032,1347.4919921875,34.10586323948811,1415.7037186664763,1279.2802657085238
2012-05-28,1317.8199462890625,16207.115,8.2,1.75,1343.4874877929688,1337.35232482513,1343.4874877929688,32.54043515338375,1408.5683580997363,1278.4066174862012
2012-05-29,1332.4200439453125,16207.115,8.2,1.74,1339.8174926757813,1336.882583788957,1339.8174926757813,29.097381078942316,1398.012254833666,1281.6227305178966
2012-05-30,1313.3199462890625,16207.115,8.2,1.63,1335.367987060547,1334.6385230746814,1335.367987060547,25.6364576875198,1386.6409024355867,1284.0950716855073
2012-05-31,1310.3299560546875,16207.115,8.2,1.59,1331.3059875488282,1332.3234214537295,1331.3059875488282,22.50798369161608,1376.3219549320604,1286.290020165596
2012-06-01,1278.0400390625,16207.115,8.2,1.47,1326.7529907226562,1327.1535755117075,1326.7529907226562,23.64190904416193,1374.0368088109801,1279.4691726343324
2012-06-04,1278.1800537109375,16207.115,8.2,1.53,1322.1829956054687,1322.489430578301,1322.1829956054687,23.761248355438568,1369.705492316346,1274.6604988945915
2012-06-05,1285.5,16207.115,8.2,1.57,1318.2719970703124,1318.9666276660816,1318.2719970703124,22.989408568496607,1364.2508142073057,1272.2931799333192
2012-06-06,1315.1300048828125,16207.115,8.2,1.66,1316.2994995117188,1318.601235020056,1316.2994995117188,21.34372151881084,1358.9869425493405,1273.612056474097
2012-06-07,1314.989990234375,16207.115,8.2,1.66,1314.1494995117187,1318.2573069452292,1314.1494995117187,18.955213579479956,1352.0599266706786,1276.2390723527587
2012-06-08,1325.6600341796875,16207.115,8.2,1.65,1312.7630004882812,1318.9623285866062,1312.7630004882812,16.82874906120967,1346.4204986107006,1279.1055023658619
2012-06-11,1308.9300537109375,16207.115,8.2,1.6,1311.2920043945312,1318.0068738365424,1311.2920043945312,15.72401900635438,1342.74004240724,1279.8439663818224
2012-06-12,1324.1800537109375,16207.115,8.2,1.67,1310.9680053710938,1318.5947957293417,1310.9680053710938,15.366628967397231,1341.7012633058882,1280.2347474362994
2012-06-13,1314.8800048828125,16207.115,8.2,1.61,1310.4720031738282,1318.2410061249102,1310.4720031738282,15.053571670956925,1340.579146515742,1280.3648598319144
2012-06-14,1329.0999755859375,16207.115,8.2,1.64,1311.6840026855468,1319.2751936926272,1311.6840026855468,15.545718884057434,1342.7754404536618,1280.592564917432
2012-06-15,1342.8399658203125,16207.115,8.2,1.6,1314.0650024414062,1321.5194577047876,1314.0650024414062,16.508314698977234,1347.0816318393606,1281.0483730434519
2012-06-18,1344.780029296875,16207.115,8.2,1.59,1315.5045043945313,1323.7347502373673,1315.5045043945313,17.882994876163227,1351.2704941468578,1279.7385146422048
2012-06-19,1357.97998046875,16207.115,8.2,1.64,1317.572003173828,1326.9962007355944,1317.572003173828,20.253182857608614,1358.0783688890454,1277.0656374586108
2012-06-20,1355.68994140625,16207.115,8.2,1.65,1319.4135009765625,1329.7289379423235,1319.4135009765625,21.977420153255423,1363.3683412830733,1275.4586606700518
2012-06-21,1325.510009765625,16207.115,8.2,1.63,1319.6549987792969,1329.3271352588283,1319.6549987792969,22.018568449897064,1363.692135679091,1275.6178618795027
2012-06-22,1335.02001953125,16207.115,8.2,1.69,1320.5150024414063,1329.8693147133447,1320.5150024414063,22.27750115222732,1365.0700047458608,1275.9600001369517
2012-06-25,1313.719970703125,16207.115,8.2,1.63,1320.3100036621095,1328.3312819504667,1320.3100036621095,22.322425274800555,1364.9548542117107,1275.6651531125083
2012-06-26,1319.989990234375,16207.115,8.2,1.66,1319.6885009765624,1327.536873215601,1319.6885009765624,22.139803110904168,1363.9681071983707,1275.408894754754
2012-06-27,1331.8499755859375,16207.115,8.2,1.65,1320.6150024414062,1327.9476448699186,1320.6150024414062,22.246728476910132,1365.1084593952264,1276.121545487586
2012-06-28,1329.0400390625,16207.115,8.2,1.6,1321.5505065917969,1328.051682412069,1321.5505065917969,22.18477113171344,1365.9200488552237,1277.18096432837
2012-06-29,1362.1600341796875,16207.115,8.2,1.67,1325.7565063476563,1331.300096866128,1325.7565063476563,21.463900661503367,1368.684307670663,1282.8287050246497
2012-07-01,1362.1600341796875,16319.541,8.2,1.67,1329.9555053710938,1334.2391385150383,1329.9555053710938,19.818050965931754,1369.5916073029573,1290.3194034392302
2012-07-02,1365.510009765625,16319.541,8.2,1.61,1333.956005859375,1337.21731672938,1333.956005859375,18.396364743129773,1370.7487353456345,1297.1632763731154
2012-07-03,1374.02001953125,16319.541,8.2,1.65,1336.9005065917968,1340.7223360438438,1336.9005065917968,19.87778933349404,1376.656085258785,1297.1449279248086
2012-07-04,1374.02001953125,16319.541,8.2,1.65,1339.8520080566407,1343.8935439950255,1339.8520080566407,20.813664492880925,1381.4793370424024,1298.224679070879
2012-07-05,1367.5799560546875,16319.541,8.2,1.62,1341.9480041503907,1346.1493927626123,1341.9480041503907,21.41141720521488,1384.7708385608205,1299.125169739961
2012-07-06,1354.6800537109375,16319.541,8.2,1.57,1344.2355041503906,1346.9618366624527,1344.2355041503906,20.102099730297027,1384.4397036109847,1304.0313046897966
2012-07-09,1352.4599609375,16319.541,8.2,1.53,1345.6494995117187,1347.4854675457905,1345.6494995117187,19.60562056528104,1384.8607406422807,1306.4382583811566
2012-07-10,1341.469970703125,16319.541,8.2,1.53,1346.9789978027343,1346.9125630845842,1346.9789978027343,18.264982522608573,1383.5089628479514,1310.4490327575172
2012-07-11,1341.449951171875,16319.541,8.2,1.54,1347.5964965820312,1346.3923143309928,1347.5964965820312,17.832358185762782,1383.2612129535569,1311.9317802105056
2012-07-12,1334.760009765625,16319.541,8.2,1.5,1347.1924987792968,1345.2844758009578,1347.1924987792968,18.03615301386263,1383.264804807022,1311.1201927515715
2012-07-13,1356.780029296875,16319.541,8.2,1.52,1347.792498779297,1346.3792904196166,1347.792498779297,18.150908673312415,1384.0943161259218,1311.490681432672
2012-07-16,1353.6400146484375,16319.541,8.2,1.5,1347.5755004882812,1347.0707879652186,1347.5755004882812,18.04835773425981,1383.6722159568008,1311.4787850197617
2012-07-17,1363.6700439453125,16319.541,8.2,1.53,1347.9745056152344,1348.6516694871323,1347.9745056152344,18.323305833978647,1384.6211172831918,1311.327893947277
2012-07-18,1372.780029296875,16319.541,8.2,1.52,1350.3380065917968,1350.9496085166315,1350.3380065917968,18.321780094859644,1386.981566781516,1313.6944464020776
2012-07-19,1376.510009765625,16319.541,8.2,1.54,1352.4125061035156,1353.3839324451071,1352.4125061035156,18.83770986905693,1390.0879258416294,1314.7370863654019
2012-07-20,1362.6600341796875,16319.541,8.2,1.49,1354.8595092773437,1354.2673707055433,1354.8595092773437,16.59180202517762,1388.0431133276988,1321.6759052269886
2012-07-23,1350.52001953125,16319.541,8.2,1.47,1356.3860107421874,1353.9104801175154,1356.3860107421874,14.485589341672435,1385.3571894255322,1327.4148320588426
2012-07-24,1338.31005859375,16319.541,8.2,1.44,1356.7090148925781,1352.4247256866804,1356.7090148925781,13.972623730175723,1384.6542623529297,1328.7637674322266
2012-07-25,1337.8900146484375,16319.541,8.2,1.43,1357.151513671875,1351.0404674925621,1357.151513671875,13.167177109260788,1383.4858678903965,1330.8171594533533
2012-07-26,1360.02001953125,16319.541,8.2,1.45,1357.0445129394532,1351.895662924818,1357.0445129394532,13.132984934606679,1383.3104828086666,1330.7785430702397
2012-07-27,1385.969970703125,16319.541,8.2,1.58,1358.235009765625,1355.1408350941806,1358.235009765625,14.616498371028838,1387.4680065076825,1329.0020130235673
2012-07-30,1385.300048828125,16319.541,8.2,1.53,1359.22451171875,1358.01314116408,1359.22451171875,15.760054268082506,1390.744620254915,1327.7044031825849
2012-07-31,1379.3199462890625,16319.541,8.2,1.51,1359.4895080566407,1360.0423606997927,1359.4895080566407,16.063561049260745,1391.6166301551623,1327.3623859581191
2012-08-01,1375.3199462890625,16319.541,8.1,1.56,1359.5545043945312,1361.4973688511518,1359.5545043945312,16.12794958501869,1391.8104035645686,1327.298605224494
2012-08-02,1365.0,16319.541,8.1,1.51,1359.4255065917969,1361.8309527700897,1359.4255065917969,16.07059612738134,1391.5666988465596,1327.2843143370342
